ID Estación,Estacion,Fecha,Efectivo,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes
7900027,Agua Azul,2021-03-07,3091.0,136.5,2954.5,3002.0,318.25,109.25,3846.0,26.0,7063.0,3429.5,311,316,67,23,406,717
7900028,Cipres,2021-03-07,1009.0,40.0,969.0,883.5,80.75,33.25,1425.5,0.0,2434.5,997.5,102,93,17,7,117,219
7900029,Heroe de Nacozari,2021-03-07,2838.5,121.5,2717.0,1577.0,270.75,123.5,3831.5,107.0,6777.0,1971.25,286,166,57,26,249,535
7900030,Lazaro Cardenas,2021-03-07,7861.0,308.5,7552.5,7049.0,593.75,161.5,15229.5,86.0,23176.5,7804.25,795,742,125,34,901,"1,696"
7900031,El Dean,2021-03-07,1543.5,61.5,1482.0,1083.0,99.75,33.25,2250.0,0.0,3903.5,1216.0,156,114,21,7,142,298
7900032,Zona Industrial,2021-03-07,1646.5,69.5,1577.0,1339.5,190.0,33.25,1911.0,0.0,3597.5,1562.75,166,141,40,7,188,354
7900033,Lopez de Legazpi,2021-03-07,2643.0,106.5,2536.5,1767.0,247.0,66.5,3946.5,20.0,6689.5,2080.5,267,186,52,14,252,519
7900034,Clemente Orozco,2021-03-07,8363.0,345.0,8018.0,6080.0,688.75,280.25,14165.0,115.0,22783.0,7049.0,844,642,145,59,846,"1,690"
7900035,Artes Plasticas,2021-03-07,2373.0,112.0,2261.0,1881.0,318.25,123.5,4855.0,5.0,7363.0,2322.75,238,198,67,26,291,529
7900036,Escultura,2021-03-07,5139.0,218.0,4921.0,3021.0,375.25,166.25,15244.5,40.0,20583.5,3562.5,518,468,102,35,605,"1,123"
7900037,Fray  Angelico,2021-03-07,17403.0,721.0,16682.0,9956.0,916.75,413.25,47587.0,138.0,65248.0,11286.0,"1,756","1,724",306,87,"2,117","3,873"
7900011,Mirador,2021-03-08,8964.0,357.0,8607.0,8863.5,1282.5,365.75,18280.0,129.0,27393.0,10511.75,906,"1,015",287,77,"1,379","2,285"
7900012,Huentitan,2021-03-08,6984.5,277.5,6707.0,6602.5,859.75,228.0,14896.5,160.0,22081.0,7690.25,706,698,185,48,931,"1,637"
7900013,Zoologico,2021-03-08,7441.1,287.6,7153.5,7638.0,1002.25,232.75,16782.0,133.0,24436.1,8873.0,753,805,212,49,"1,066","1,819"
7900014,Independencia Nte.,2021-03-08,22383.8,970.8,21413.0,17005.0,1833.5,641.25,44005.7,465.0,67144.5,19479.75,"2,254","1,924",424,135,"2,483","4,737"
7900015,San Patricio,2021-03-08,18097.5,655.5,17442.0,11960.5,1852.5,579.5,27442.5,14.0,45554.0,14392.5,"1,836","1,295",399,122,"1,816","3,652"
7900016,Igualdad,2021-03-08,8284.5,342.5,7942.0,6023.0,769.5,294.5,12752.1,0.0,21136.6,7087.0,836,634,162,62,858,"1,694"
7900017,Monumental,2021-03-08,8756.0,358.0,8398.0,6517.0,897.75,418.0,16362.5,283.0,25401.5,7832.75,884,686,189,88,963,"1,847"
7900018,Monte Olivette,2021-03-08,3021.0,114.0,2907.0,2204.0,346.75,114.0,5145.0,0.0,8246.0,2664.75,306,232,73,24,329,635
7900019,Circunvalacion,2021-03-08,15477.0,571.5,14905.5,12929.5,1714.75,584.25,30410.5,214.0,46181.5,15228.5,"1,569","1,361",361,123,"1,845","3,414"
7900020,Ciencias de La Salud,2021-03-08,6843.0,269.0,6574.0,5700.0,807.5,327.75,11702.5,1.0,18546.5,6835.25,692,600,170,69,839,"1,531"
7900021,Juan Alvarez,2021-03-08,12858.5,518.0,12340.5,10545.0,1401.25,456.0,22955.5,111.0,36305.0,12402.25,"1,299","1,110",295,96,"1,501","2,800"
7900022,Alameda,2021-03-08,10312.5,404.0,9908.5,6621.5,964.25,356.25,15707.0,146.0,26225.5,7942.0,"1,043",697,203,75,975,"2,018"
7900023,San Juan de Dios,2021-03-08,36740.5,1495.5,35245.0,32437.75,4208.5,1638.75,47714.5,544.0,85499.0,38285.0,"3,710","4,165",886,345,"5,396","9,106"
7900024,Bicentenario,2021-03-08,9965.5,389.5,9576.0,14140.75,1980.75,584.25,24812.0,270.0,35047.5,16705.75,"1,008","2,029",417,123,"2,569","3,577"
7900025,La  Paz,2021-03-08,4311.0,169.0,4142.0,3676.5,475.0,123.5,7211.0,37.0,11639.0,4275.0,436,387,100,26,513,949
7900026,Ninos Heroes,2021-03-08,26742.5,1149.5,25593.0,17176.0,2009.25,589.0,43056.0,233.0,70551.5,19774.25,"2,694","1,808",423,124,"2,355","5,049"
7900027,Agua Azul,2021-03-08,6882.5,280.0,6602.5,8540.5,693.5,156.75,19671.0,140.0,26853.5,9390.75,695,899,146,33,"1,078","1,773"
7900028,Cipres,2021-03-08,3586.5,138.0,3448.5,5111.0,313.5,95.0,10001.0,0.0,13667.5,5519.5,363,538,66,20,624,987
7900029,Heroe de Nacozari,2021-03-08,4467.0,182.5,4284.5,3914.0,470.25,152.0,9244.5,21.0,13732.5,4536.25,451,412,99,32,543,994
7900030,Lazaro Cardenas,2021-03-08,15121.5,577.0,14544.5,19513.0,1420.25,308.75,39836.0,239.0,55196.5,21242.0,"1,531","2,054",299,65,"2,418","3,949"
7900031,El Dean,2021-03-08,2563.0,102.5,2460.5,2897.5,261.25,80.75,8144.5,0.0,10747.5,3239.5,259,305,55,17,377,636
7900032,Zona Industrial,2021-03-08,4060.5,165.5,3895.0,5823.5,418.0,109.25,9017.5,6.0,13184.0,6350.75,410,613,88,23,724,"1,134"
7900033,Lopez de Legazpi,2021-03-08,5164.8,205.8,4959.0,4864.0,437.0,123.5,14292.0,40.0,19556.8,5424.5,522,513,92,26,631,"1,153"
7900034,Clemente Orozco,2021-03-08,13122.0,496.5,12625.5,13233.5,1429.75,551.0,32498.5,100.0,46020.5,15214.25,"1,329","1,404",305,116,"1,825","3,154"
7900035,Artes Plasticas,2021-03-08,3890.5,157.0,3733.5,4189.5,636.5,261.25,9186.5,114.5,13251.5,5087.25,393,441,134,55,630,"1,023"
7900036,Escultura,2021-03-08,8194.0,337.5,7856.5,7210.5,888.25,294.5,33651.5,184.0,42359.5,8393.25,827,"1,135",247,62,"1,444","2,271"
