Fecha,Ruta,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes
01/01/2021,A03,"$2,035.50",$0.00,$97.50,"$1,938.00",$446.50,$166.25,$0.00,$0.00,$0.00,"$2,035.50",$612.75,204,80,47,0,127,331
01/01/2021,A06,"$4,960.00",$0.00,$238.50,"$4,721.50","$1,643.50",$251.75,$0.00,$0.00,$0.00,"$4,960.00","$1,895.25",497,244,53,0,297,794
01/01/2021,A07,$408.00,$0.00,$18.50,$389.50,$190.00,$57.00,$0.00,$0.00,$0.00,$408.00,$247.00,41,30,12,0,42,83
01/01/2021,A08,"$6,025.00",$0.00,$287.00,"$5,738.00",$940.50,$237.50,$0.00,$0.00,$0.00,"$6,025.00","$1,178.00",604,189,52,0,241,845
01/01/2021,A09,$851.50,$0.00,$44.00,$807.50,$123.50,$19.00,$0.00,$0.00,$0.00,$851.50,$142.50,85,17,7,0,24,109
01/01/2021,A13,$570.00,$0.00,$28.50,$541.50,$133.00,$28.50,$0.00,$0.00,$0.00,$570.00,$161.50,57,37,6,0,43,100
01/01/2021,A15,$581.00,$0.00,$30.00,$551.00,$275.50,$71.25,$0.00,$0.00,$0.00,$581.00,$346.75,58,52,16,0,68,126
01/01/2021,A16,"$2,708.50",$0.00,$153.00,"$2,555.50",$522.50,$228.00,$0.00,$0.00,$0.00,"$2,708.50",$750.50,269,77,50,0,127,396
01/01/2021,A17,"$1,597.50",$0.00,$58.50,"$1,539.00",$332.50,$147.25,$0.00,$0.00,$0.00,"$1,597.50",$479.75,162,68,31,0,99,261
01/01/2021,A18,"$2,714.50",$0.00,$121.00,"$2,593.50","$1,083.00",$218.50,$0.00,$0.00,$0.00,"$2,714.50","$1,301.50",273,179,46,0,225,498
01/01/2021,A19,"$19,716.50",$0.00,$878.00,"$18,838.50","$3,923.50",$574.75,$0.00,$0.00,$0.00,"$19,716.50","$4,498.25","1,983",694,147,0,841,"2,824"
01/01/2021,A20,"$5,171.50",$0.00,$269.50,"$4,902.00","$1,178.00",$166.25,$0.00,$0.00,$0.00,"$5,171.50","$1,344.25",516,221,35,0,256,772
02/01/2021,A03,"$2,933.00",$0.00,$130.50,"$2,802.50",$788.50,$223.25,$0.00,$0.00,$0.00,"$2,933.00","$1,011.75",295,125,58,0,183,478
02/01/2021,A06,"$5,516.00",$0.00,$262.50,"$5,253.50","$2,384.50",$446.50,$0.00,$0.00,$0.00,"$5,516.00","$2,831.00",553,423,94,0,517,"1,070"
02/01/2021,A08,"$10,666.00",$0.00,$491.50,"$10,174.50","$2,375.00",$513.00,$0.00,$0.00,$0.00,"$10,666.00","$2,888.00","1,071",461,108,0,569,"1,640"
02/01/2021,A09,"$1,316.50",$0.00,$53.00,"$1,263.50",$465.50,$61.75,$0.00,$0.00,$0.00,"$1,316.50",$527.25,133,65,14,0,79,212
02/01/2021,A13,$609.00,$0.00,$29.50,$579.50,$57.00,$38.00,$0.00,$0.00,$0.00,$609.00,$95.00,61,18,8,0,26,87
02/01/2021,A15,"$1,012.50",$0.00,$43.50,$969.00,$693.50,$123.50,$0.00,$0.00,$0.00,"$1,012.50",$817.00,102,142,26,0,168,270
02/01/2021,A16,"$6,086.00",$0.00,$310.00,"$5,776.00","$1,368.00",$441.75,$0.00,$0.00,$0.00,"$6,086.00","$1,809.75",608,165,93,0,258,866
02/01/2021,A17,"$1,781.00",$0.00,$80.50,"$1,700.50",$560.50,$156.75,$0.00,$0.00,$0.00,"$1,781.00",$717.25,179,90,33,0,123,302
02/01/2021,A18,"$5,088.50",$0.00,$234.00,"$4,854.50","$2,109.00",$413.25,$0.00,$0.00,$0.00,"$5,088.50","$2,522.25",511,327,87,0,414,925
02/01/2021,A19,"$25,951.50",$0.00,"$1,204.00","$24,747.50","$7,761.50","$1,068.75",$0.00,$0.00,$0.00,"$25,951.50","$8,830.25","2,605","1,237",256,0,"1,493","4,098"
02/01/2021,A20,"$10,562.00",$0.00,$511.00,"$10,051.00","$2,669.50",$503.50,$0.00,$0.00,$0.00,"$10,562.00","$3,173.00","1,058",581,116,0,697,"1,755"
03/01/2021,A03,"$2,725.00",$0.00,$122.00,"$2,603.00",$522.50,$166.25,$0.00,$0.00,$0.00,"$2,725.00",$688.75,274,76,44,0,120,394
03/01/2021,A05,$445.00,$0.00,$17.50,$427.50,$104.50,$23.75,$0.00,$0.00,$0.00,$445.00,$128.25,45,20,7,0,27,72
03/01/2021,A06,"$4,660.50",$0.00,$224.00,"$4,436.50","$1,453.50",$465.50,$0.00,$0.00,$0.00,"$4,660.50","$1,919.00",467,260,98,0,358,825
03/01/2021,A08,"$8,534.50",$0.00,$402.50,"$8,132.00","$2,631.50",$555.75,$0.00,$0.00,$0.00,"$8,534.50","$3,187.25",856,438,126,0,564,"1,420"
03/01/2021,A09,$933.50,$0.00,$40.50,$893.00,$114.00,$38.00,$0.00,$0.00,$0.00,$933.50,$152.00,94,23,8,0,31,125
03/01/2021,A13,$723.50,$0.00,$30.00,$693.50,$361.00,$38.00,$0.00,$0.00,$0.00,$723.50,$399.00,73,45,8,0,53,126
03/01/2021,A15,"$1,251.50",$0.00,$54.50,"$1,197.00",$722.00,$142.50,$0.00,$0.00,$0.00,"$1,251.50",$864.50,126,131,30,0,161,287
03/01/2021,A16,"$3,836.50",$0.00,$198.00,"$3,638.50",$636.50,$356.25,$0.00,$0.00,$0.00,"$3,836.50",$992.75,383,76,76,0,152,535
03/01/2021,A17,$783.00,$0.00,$32.50,$750.50,$408.50,$171.00,$0.00,$0.00,$0.00,$783.00,$579.50,79,78,36,0,114,193
03/01/2021,A18,"$2,910.00",$0.00,$145.50,"$2,764.50","$1,225.50",$304.00,$0.00,$0.00,$0.00,"$2,910.00","$1,529.50",291,173,64,0,237,528
03/01/2021,A19,"$22,419.00",$0.00,$977.50,"$21,441.50","$4,987.50",$693.50,$0.00,$0.00,$0.00,"$22,419.00","$5,681.00","2,257",860,161,0,"1,021","3,278"
03/01/2021,A20,"$7,014.50",$0.00,$355.00,"$6,659.50","$2,261.00",$285.00,$0.00,$0.00,$0.00,"$7,014.50","$2,546.00",701,386,61,0,447,"1,148"
04/01/2021,A03,$371.50,$0.00,$20.00,$351.50,$294.50,$114.00,$0.00,$0.00,$0.00,$371.50,$408.50,37,44,24,0,68,105
04/01/2021,A05,"$2,303.00",$0.00,$118.00,"$2,185.00",$589.00,$280.25,$0.00,$0.00,$0.00,"$2,303.00",$869.25,230,142,69,0,211,441
04/01/2021,A06,"$8,326.00",$0.00,$374.50,"$7,951.50","$5,386.50","$1,254.00",$0.00,$0.00,$0.00,"$8,326.00","$6,640.50",837,975,274,0,"1,249","2,086"
04/01/2021,A07,"$1,582.50",$0.00,$72.00,"$1,510.50",$503.50,$337.25,$0.00,$0.00,$0.00,"$1,582.50",$840.75,159,111,78,0,189,348
04/01/2021,A08,"$12,376.00",$0.00,$634.00,"$11,742.00","$3,648.00",$850.25,$0.00,$0.00,$0.00,"$12,376.00","$4,498.25","1,236",792,192,0,984,"2,220"
04/01/2021,A09,"$2,013.00",$0.00,$103.50,"$1,909.50",$446.50,$71.25,$0.00,$0.00,$0.00,"$2,013.00",$517.75,201,104,18,0,122,323
04/01/2021,A13,$279.50,$0.00,$13.50,$266.00,$142.50,$57.00,$0.00,$0.00,$0.00,$279.50,$199.50,28,33,12,0,45,73
04/01/2021,A14,$425.00,$0.00,$16.50,$408.50,$76.00,$38.00,$0.00,$0.00,$0.00,$425.00,$114.00,43,10,8,0,18,61
04/01/2021,A15,"$1,441.00",$0.00,$73.00,"$1,368.00","$1,206.50",$256.50,$0.00,$0.00,$0.00,"$1,441.00","$1,463.00",144,321,56,0,377,521
04/01/2021,A16,"$11,280.50",$0.00,$545.50,"$10,735.00","$2,413.00",$845.50,$0.00,$0.00,$0.00,"$11,280.50","$3,258.50","1,130",392,183,0,575,"1,705"
04/01/2021,A17,"$1,755.00",$0.00,$83.00,"$1,672.00",$712.50,$175.75,$0.00,$0.00,$0.00,"$1,755.00",$888.25,176,158,37,0,195,371
04/01/2021,A18,"$8,361.50",$0.00,$362.50,"$7,999.00","$3,648.00",$745.75,$0.00,$0.00,$0.00,"$8,361.50","$4,393.75",842,628,157,0,785,"1,627"
04/01/2021,A19,"$32,337.50",$0.00,"$1,557.50","$30,780.00","$11,846.50","$1,572.25",$0.00,$0.00,$0.00,"$32,337.50","$13,418.75","3,240","2,209",394,0,"2,603","5,843"
04/01/2021,A20,"$10,845.50",$0.00,$528.50,"$10,317.00","$5,073.00",$669.75,$0.00,$0.00,$0.00,"$10,845.50","$5,742.75","1,086",959,159,0,"1,118","2,204"
05/01/2021,A03,$617.00,$0.00,$28.00,$589.00,$104.50,$99.75,$0.00,$0.00,$0.00,$617.00,$204.25,62,31,22,0,53,115
05/01/2021,A05,"$1,970.50",$0.00,$99.00,"$1,871.50",$655.50,$147.25,$0.00,$0.00,$0.00,"$1,970.50",$802.75,197,154,45,0,199,396
05/01/2021,A06,"$7,350.50",$0.00,$330.00,"$7,020.50","$5,092.00","$1,011.75",$0.00,$0.00,$0.00,"$7,350.50","$6,103.75",739,990,226,0,"1,216","1,955"
05/01/2021,A07,"$2,112.50",$0.00,$98.50,"$2,014.00","$1,026.00",$232.75,$0.00,$0.00,$0.00,"$2,112.50","$1,258.75",212,199,53,0,252,464
05/01/2021,A08,"$12,712.00",$0.00,$590.00,"$12,122.00","$4,085.00",$665.00,$0.00,$0.00,$0.00,"$12,712.00","$4,750.00","1,276",835,152,0,987,"2,263"
05/01/2021,A09,"$2,378.00",$0.00,$117.00,"$2,261.00",$855.00,$123.50,$0.00,$0.00,$0.00,"$2,378.00",$978.50,238,130,29,0,159,397
05/01/2021,A13,$527.50,$0.00,$24.00,$503.50,$285.00,$61.75,$0.00,$0.00,$0.00,$527.50,$346.75,53,51,13,0,64,117
05/01/2021,A14,"$1,393.50",$0.00,$63.50,"$1,330.00",$285.00,$95.00,$0.00,$0.00,$0.00,"$1,393.50",$380.00,140,32,20,0,52,192
05/01/2021,A15,"$1,430.50",$0.00,$62.50,"$1,368.00","$1,282.50",$180.50,$0.00,$0.00,$0.00,"$1,430.50","$1,463.00",144,257,39,0,296,440
05/01/2021,A16,"$9,431.00",$0.00,$425.00,"$9,006.00","$2,726.50",$722.00,$0.00,$0.00,$0.00,"$9,431.00","$3,448.50",948,339,152,0,491,"1,439"
05/01/2021,A17,"$1,377.00",$0.00,$66.00,"$1,311.00",$741.00,$171.00,$0.00,$0.00,$0.00,"$1,377.00",$912.00,138,148,36,0,184,322
05/01/2021,A18,"$6,924.50",$0.00,$341.00,"$6,583.50","$3,847.50",$793.25,$0.00,$0.00,$0.00,"$6,924.50","$4,640.75",693,651,169,0,820,"1,513"
05/01/2021,A19,"$26,538.50",$0.00,"$1,240.00","$25,298.50","$9,956.00","$1,311.00",$0.00,$0.00,$0.00,"$26,538.50","$11,267.00","2,663","1,915",305,0,"2,220","4,883"
05/01/2021,A20,"$12,939.00",$0.00,$636.50,"$12,302.50","$6,830.50",$693.50,$0.00,$0.00,$0.00,"$12,939.00","$7,524.00","1,295","1,219",172,0,"1,391","2,686"
06/01/2021,A03,$937.00,$0.00,$44.00,$893.00,$275.50,$166.25,$0.00,$0.00,$0.00,$937.00,$441.75,94,52,35,0,87,181
06/01/2021,A05,"$1,579.00",$0.00,$87.50,"$1,491.50",$617.50,$156.75,$0.00,$0.00,$0.00,"$1,579.00",$774.25,157,113,50,0,163,320
06/01/2021,A06,"$6,726.50",$0.00,$304.50,"$6,422.00","$5,073.00",$926.25,$0.00,$0.00,$0.00,"$6,726.50","$5,999.25",676,904,208,0,"1,112","1,788"
06/01/2021,A07,"$1,583.00",$0.00,$72.50,"$1,510.50",$627.00,$228.00,$0.00,$0.00,$0.00,"$1,583.00",$855.00,159,130,49,0,179,338
06/01/2021,A08,"$15,190.50",$0.00,$693.50,"$14,497.00","$6,004.00",$912.00,$0.00,$0.00,$0.00,"$15,190.50","$6,916.00","1,526","1,175",200,0,"1,375","2,901"
06/01/2021,A09,"$2,926.50",$0.00,$133.50,"$2,793.00","$1,605.50",$123.50,$0.00,$0.00,$0.00,"$2,926.50","$1,729.00",294,269,29,0,298,592
06/01/2021,A13,$646.50,$0.00,$29.00,$617.50,$190.00,$42.75,$0.00,$0.00,$0.00,$646.50,$232.75,65,44,9,0,53,118
06/01/2021,A14,"$1,397.00",$0.00,$57.50,"$1,339.50",$247.00,$104.50,$0.00,$0.00,$0.00,"$1,397.00",$351.50,141,26,22,0,48,189
06/01/2021,A15,$99.50,$0.00,$4.50,$95.00,$28.50,$4.75,$0.00,$0.00,$0.00,$99.50,$33.25,10,3,1,0,4,14
06/01/2021,A16,"$10,000.00",$0.00,$443.00,"$9,557.00","$2,764.50",$888.25,$0.00,$0.00,$0.00,"$10,000.00","$3,652.75","1,006",405,190,0,595,"1,601"
06/01/2021,A17,"$1,557.00",$0.00,$84.50,"$1,472.50",$788.50,$294.50,$0.00,$0.00,$0.00,"$1,557.00","$1,083.00",155,161,62,0,223,378
06/01/2021,A18,"$7,227.00",$0.00,$330.00,"$6,897.00","$3,496.00",$655.50,$0.00,$0.00,$0.00,"$7,227.00","$4,151.50",726,756,143,0,899,"1,625"
06/01/2021,A19,"$23,980.00",$0.00,"$1,066.00","$22,914.00","$9,443.00","$1,263.50",$0.00,$0.00,$0.00,"$23,980.00","$10,706.50","2,412","1,896",300,0,"2,196","4,608"
06/01/2021,A20,"$12,220.00",$0.00,$601.50,"$11,618.50","$6,840.00",$712.50,$0.00,$0.00,$0.00,"$12,220.00","$7,552.50","1,223","1,150",165,0,"1,315","2,538"
07/01/2021,A03,$840.00,$0.00,$42.00,$798.00,$285.00,$90.25,$0.00,$0.00,$0.00,$840.00,$375.25,84,54,19,0,73,157
07/01/2021,A05,$923.50,$0.00,$40.00,$883.50,$627.00,$142.50,$0.00,$0.00,$0.00,$923.50,$769.50,93,113,38,0,151,244
07/01/2021,A06,"$6,916.50",$0.00,$314.00,"$6,602.50","$4,864.00",$779.00,$0.00,$0.00,$0.00,"$6,916.50","$5,643.00",695,"1,012",177,0,"1,189","1,884"
07/01/2021,A07,$650.00,$0.00,$32.50,$617.50,$342.00,$152.00,$0.00,$0.00,$0.00,$650.00,$494.00,65,89,32,0,121,186
07/01/2021,A08,"$12,751.00",$0.00,$600.50,"$12,150.50","$4,940.00",$888.25,$0.00,$0.00,$0.00,"$12,751.00","$5,828.25","1,279","1,078",205,0,"1,283","2,562"
07/01/2021,A09,"$1,910.00",$0.00,$86.00,"$1,824.00",$741.00,$80.75,$0.00,$0.00,$0.00,"$1,910.00",$821.75,192,144,18,0,162,354
07/01/2021,A13,$539.00,$0.00,$26.00,$513.00,$218.50,$33.25,$0.00,$0.00,$0.00,$539.00,$251.75,54,40,7,0,47,101
07/01/2021,A14,"$1,260.50",$0.00,$54.00,"$1,206.50",$256.50,$90.25,$0.00,$0.00,$0.00,"$1,260.50",$346.75,127,27,19,0,46,173
07/01/2021,A15,"$1,698.50",$0.00,$74.00,"$1,624.50","$1,159.00",$133.00,$0.00,$0.00,$0.00,"$1,698.50","$1,292.00",171,254,49,0,303,474
07/01/2021,A16,"$10,429.00",$0.00,$473.00,"$9,956.00","$2,707.50",$769.50,$0.00,$0.00,$0.00,"$10,429.00","$3,477.00","1,048",405,164,0,569,"1,617"
07/01/2021,A17,"$1,074.00",$0.00,$48.00,"$1,026.00",$760.00,$185.25,$0.00,$0.00,$0.00,"$1,074.00",$945.25,108,155,39,0,194,302
07/01/2021,A18,"$9,546.50",$0.00,$445.50,"$9,101.00","$4,902.00",$774.25,$0.00,$0.00,$0.00,"$9,546.50","$5,676.25",958,911,169,0,"1,080","2,038"
07/01/2021,A19,"$21,252.00",$0.00,$969.50,"$20,282.50","$9,433.50","$1,334.75",$0.00,$0.00,$0.00,"$21,252.00","$10,768.25","2,135","1,588",312,0,"1,900","4,035"
07/01/2021,A20,"$12,225.00",$0.00,$597.00,"$11,628.00","$5,975.50",$641.25,$0.00,$0.00,$0.00,"$12,225.00","$6,616.75","1,224","1,143",153,0,"1,296","2,520"
08/01/2021,A03,"$1,753.50",$0.00,$81.50,"$1,672.00","$1,453.50",$323.00,$0.00,$0.00,$0.00,"$1,753.50","$1,776.50",176,246,68,0,314,490
08/01/2021,A05,$944.00,$0.00,$41.50,$902.50,$551.00,$99.75,$0.00,$0.00,$0.00,$944.00,$650.75,95,105,30,0,135,230
08/01/2021,A06,"$8,265.50",$0.00,$399.50,"$7,866.00","$5,244.00",$793.25,$0.00,$0.00,$0.00,"$8,265.50","$6,037.25",828,843,174,0,"1,017","1,845"
08/01/2021,A07,$835.00,$0.00,$37.00,$798.00,$266.00,$171.00,$0.00,$0.00,$0.00,$835.00,$437.00,84,92,36,0,128,212
08/01/2021,A08,"$10,657.00",$0.00,$492.00,"$10,165.00","$4,075.50",$627.00,$0.00,$0.00,$0.00,"$10,657.00","$4,702.50","1,070",767,136,0,903,"1,973"
08/01/2021,A09,"$1,783.00",$0.00,$73.00,"$1,710.00",$332.50,$57.00,$0.00,$0.00,$0.00,"$1,783.00",$389.50,180,99,17,0,116,296
08/01/2021,A13,$616.00,$0.00,$27.00,$589.00,$218.50,$57.00,$0.00,$0.00,$0.00,$616.00,$275.50,62,42,12,0,54,116
08/01/2021,A14,$791.00,$0.00,$31.00,$760.00,$142.50,$57.00,$0.00,$0.00,$0.00,$791.00,$199.50,80,15,12,0,27,107
08/01/2021,A15,"$2,517.00",$0.00,$113.50,"$2,403.50","$1,444.00",$280.25,$0.00,$0.00,$0.00,"$2,517.00","$1,724.25",253,333,63,0,396,649
08/01/2021,A16,"$7,730.50",$0.00,$368.00,"$7,362.50","$1,957.00",$660.25,$0.00,$0.00,$0.00,"$7,730.50","$2,617.25",775,244,139,0,383,"1,158"
08/01/2021,A17,$951.50,$0.00,$39.50,$912.00,$722.00,$166.25,$0.00,$0.00,$0.00,$951.50,$888.25,96,124,35,0,159,255
08/01/2021,A18,"$12,719.50",$0.00,$607.00,"$12,112.50","$6,479.00","$1,125.75",$0.00,$0.00,$0.00,"$12,719.50","$7,604.75","1,275","1,176",246,0,"1,422","2,697"
08/01/2021,A19,"$24,469.00",$0.00,"$1,108.50","$23,360.50","$10,041.50","$1,239.75",$0.00,$0.00,$0.00,"$24,469.00","$11,281.25","2,459","1,866",300,0,"2,166","4,625"
08/01/2021,A20,"$11,517.50",$0.00,$554.50,"$10,963.00","$5,405.50",$437.00,$0.00,$0.00,$0.00,"$11,517.50","$5,842.50","1,154",959,109,0,"1,068","2,222"
09/01/2021,A03,"$2,113.00",$0.00,$99.00,"$2,014.00",$693.50,$175.75,$0.00,$0.00,$0.00,"$2,113.00",$869.25,212,158,37,0,195,407
09/01/2021,A05,$238.50,$0.00,$10.50,$228.00,$76.00,$23.75,$0.00,$0.00,$0.00,$238.50,$99.75,24,11,5,0,16,40
09/01/2021,A06,"$3,555.50",$0.00,$145.00,"$3,410.50","$2,033.00",$275.50,$0.00,$0.00,$0.00,"$3,555.50","$2,308.50",359,337,59,0,396,755
09/01/2021,A07,$860.00,$0.00,$33.50,$826.50,$237.50,$133.00,$0.00,$0.00,$0.00,$860.00,$370.50,87,57,28,0,85,172
09/01/2021,A08,"$10,738.50",$0.00,$507.00,"$10,231.50","$2,850.00",$470.25,$0.00,$0.00,$0.00,"$10,738.50","$3,320.25","1,077",535,115,0,650,"1,727"
09/01/2021,A09,"$1,854.50",$0.00,$87.50,"$1,767.00",$513.00,$118.75,$0.00,$0.00,$0.00,"$1,854.50",$631.75,186,117,25,0,142,328
09/01/2021,A13,"$1,054.00",$0.00,$56.50,$997.50,$380.00,$99.75,$0.00,$0.00,$0.00,"$1,054.00",$479.75,105,99,21,0,120,225
09/01/2021,A14,$426.50,$0.00,$18.00,$408.50,$66.50,$33.25,$0.00,$0.00,$0.00,$426.50,$99.75,43,7,7,0,14,57
09/01/2021,A15,"$1,207.50",$0.00,$58.00,"$1,149.50",$750.50,$152.00,$0.00,$0.00,$0.00,"$1,207.50",$902.50,121,162,32,0,194,315
09/01/2021,A16,"$7,683.00",$0.00,$387.00,"$7,296.00","$2,147.00",$546.25,$0.00,$0.00,$0.00,"$7,683.00","$2,693.25",768,300,137,0,437,"1,205"
09/01/2021,A17,"$1,130.00",$0.00,$47.00,"$1,083.00",$579.50,$180.50,$0.00,$0.00,$0.00,"$1,130.00",$760.00,114,111,38,0,149,263
09/01/2021,A18,"$11,801.00",$0.00,$553.00,"$11,248.00","$5,225.00",$769.50,$0.00,$0.00,$0.00,"$11,801.00","$5,994.50","1,184",844,164,0,"1,008","2,192"
09/01/2021,A19,"$22,677.50",$0.00,"$1,084.00","$21,593.50","$8,312.50","$1,125.75",$0.00,$0.00,$0.00,"$22,677.50","$9,438.25","2,273","1,457",251,0,"1,708","3,981"
09/01/2021,A20,"$11,625.50",$0.00,$615.00,"$11,010.50","$4,493.50",$541.50,$0.00,$0.00,$0.00,"$11,625.50","$5,035.00","1,159",834,122,0,956,"2,115"
10/01/2021,A03,"$2,063.00",$0.00,$96.50,"$1,966.50",$703.00,$251.75,$0.00,$0.00,$0.00,"$2,063.00",$954.75,207,116,55,0,171,378
10/01/2021,A05,"$1,913.00",$0.00,$89.00,"$1,824.00",$541.50,$166.25,$0.00,$0.00,$0.00,"$1,913.00",$707.75,192,87,35,0,122,314
10/01/2021,A06,"$2,874.50",$0.00,$119.50,"$2,755.00","$1,016.50",$280.25,$0.00,$0.00,$0.00,"$2,874.50","$1,296.75",290,200,59,0,259,549
10/01/2021,A07,"$1,193.00",$0.00,$53.00,"$1,140.00",$418.00,$147.25,$0.00,$0.00,$0.00,"$1,193.00",$565.25,120,82,31,0,113,233
10/01/2021,A08,"$9,256.50",$0.00,$450.00,"$8,806.50","$1,871.50",$356.25,$0.00,$0.00,$0.00,"$9,256.50","$2,227.75",927,320,79,0,399,"1,326"
10/01/2021,A09,$850.50,$0.00,$33.50,$817.00,$114.00,$23.75,$0.00,$0.00,$0.00,$850.50,$137.75,86,18,5,0,23,109
10/01/2021,A13,"$1,140.00",$0.00,$57.00,"$1,083.00",$351.50,$123.50,$0.00,$0.00,$0.00,"$1,140.00",$475.00,114,50,26,0,76,190
10/01/2021,A14,"$1,507.50",$0.00,$63.50,"$1,444.00",$142.50,$114.00,$0.00,$0.00,$0.00,"$1,507.50",$256.50,152,15,24,0,39,191
10/01/2021,A15,"$1,585.50",$0.00,$65.50,"$1,520.00",$598.50,$161.50,$0.00,$0.00,$0.00,"$1,585.50",$760.00,160,126,34,0,160,320
10/01/2021,A16,"$4,659.00",$0.00,$232.00,"$4,427.00","$1,140.00",$413.25,$0.00,$0.00,$0.00,"$4,659.00","$1,553.25",466,169,98,0,267,733
10/01/2021,A17,$898.50,$0.00,$43.50,$855.00,$266.00,$52.25,$0.00,$0.00,$0.00,$898.50,$318.25,90,37,11,0,48,138
10/01/2021,A18,"$6,406.00",$0.00,$316.50,"$6,089.50","$1,995.00",$332.50,$0.00,$0.00,$0.00,"$6,406.00","$2,327.50",641,325,74,0,399,"1,040"
10/01/2021,A19,"$24,624.00",$0.00,"$1,130.50","$23,493.50","$6,412.50",$726.75,$0.00,$0.00,$0.00,"$24,624.00","$7,139.25","2,473","1,055",174,0,"1,229","3,702"
10/01/2021,A20,"$6,686.50",$0.00,$369.00,"$6,317.50","$1,957.00",$308.75,$0.00,$0.00,$0.00,"$6,686.50","$2,265.75",665,358,68,0,426,"1,091"
11/01/2021,A03,"$4,579.50",$1.00,$209.50,"$4,370.00","$1,881.00",$384.75,$0.00,$0.00,$0.00,"$4,580.50","$2,265.75",460,363,87,0,450,910
11/01/2021,A06,"$4,194.50",$0.00,$195.00,"$3,999.50","$2,004.50",$513.00,$0.00,$0.00,$0.00,"$4,194.50","$2,517.50",421,419,108,0,527,948
11/01/2021,A07,"$1,069.00",$0.00,$43.00,"$1,026.00",$351.50,$152.00,$0.00,$0.00,$0.00,"$1,069.00",$503.50,108,80,33,0,113,221
11/01/2021,A08,"$15,817.50",$2.00,$712.50,"$15,105.00","$5,396.00","$1,021.25",$0.00,$0.00,$0.00,"$15,819.50","$6,417.25","1,590","1,112",245,0,"1,357","2,947"
11/01/2021,A09,$512.50,$0.00,$28.00,$484.50,$104.50,$14.25,$0.00,$0.00,$0.00,$512.50,$118.75,51,18,3,0,21,72
11/01/2021,A13,"$1,100.50",$0.00,$65.00,"$1,035.50",$351.50,$109.25,$0.00,$0.00,$0.00,"$1,100.50",$460.75,109,128,23,0,151,260
11/01/2021,A14,"$2,109.00",$0.00,$95.00,"$2,014.00",$294.50,$123.50,$0.00,$0.00,$0.00,"$2,109.00",$418.00,212,33,26,0,59,271
11/01/2021,A15,"$1,806.50",$0.00,$87.00,"$1,719.50","$1,282.50",$266.00,$0.00,$0.00,$0.00,"$1,806.50","$1,548.50",181,297,56,0,353,534
11/01/2021,A16,"$9,705.00",$1.50,$442.50,"$9,262.50","$3,315.50","$1,092.50",$0.00,$0.00,$0.00,"$9,706.50","$4,408.00",975,600,249,0,849,"1,824"
11/01/2021,A17,$645.00,$0.00,$27.50,$617.50,$418.00,$175.75,$0.00,$0.00,$0.00,$645.00,$593.75,65,105,37,0,142,207
11/01/2021,A18,"$11,075.50",$0.00,$540.00,"$10,535.50","$5,690.50",$802.75,$0.00,$0.00,$0.00,"$11,075.50","$6,493.25","1,109",927,180,0,"1,107","2,216"
11/01/2021,A19,"$32,427.50",$0.00,"$1,476.50","$30,951.00","$10,773.00","$1,410.75",$0.00,$0.00,$0.00,"$32,427.50","$12,183.75","3,258","2,040",367,0,"2,407","5,665"
11/01/2021,A20,"$10,799.50",$0.00,$520.50,"$10,279.00","$5,690.50",$707.75,$0.00,$0.00,$0.00,"$10,799.50","$6,398.25","1,082",986,165,0,"1,151","2,233"
12/01/2021,A03,"$4,165.00",$200.50,$184.50,"$3,980.50","$1,805.00",$280.25,$0.00,$0.00,$0.00,"$4,365.50","$2,085.25",419,343,68,0,411,830
12/01/2021,A06,"$5,240.50",$318.00,$224.50,"$5,016.00","$2,356.00",$513.00,$0.00,$0.00,$0.00,"$5,558.50","$2,869.00",528,557,122,0,679,"1,207"
12/01/2021,A08,"$15,436.50",$845.50,$730.50,"$14,706.00","$6,982.50","$1,154.25",$0.00,$0.00,$0.00,"$16,282.00","$8,136.75","1,548","1,268",258,0,"1,526","3,074"
12/01/2021,A09,$595.50,$38.00,$25.50,$570.00,$123.50,$14.25,$0.00,$0.00,$0.00,$633.50,$137.75,60,26,3,0,29,89
12/01/2021,A13,$566.50,$47.50,$25.00,$541.50,$342.00,$76.00,$0.00,$0.00,$0.00,$614.00,$418.00,57,53,17,0,70,127
12/01/2021,A14,"$1,585.00",$55.50,$65.00,"$1,520.00",$275.50,$114.00,$0.00,$0.00,$0.00,"$1,640.50",$389.50,160,29,24,0,53,213
12/01/2021,A15,"$3,282.00",$85.00,$147.00,"$3,135.00","$1,928.50",$508.25,$0.00,$0.00,$0.00,"$3,367.00","$2,436.75",330,521,107,0,628,958
12/01/2021,A16,"$8,239.50",$472.00,$373.50,"$7,866.00","$2,878.50",$988.00,$0.00,$0.00,$0.00,"$8,711.50","$3,866.50",828,410,216,0,626,"1,454"
12/01/2021,A17,$487.00,$23.50,$21.50,$465.50,$266.00,$156.75,$0.00,$0.00,$0.00,$510.50,$422.75,49,40,33,0,73,122
